Task,Batch,Config,Model,Prompt,Metric,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,Mean,Std
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5818181818181818,0.046945252681302035
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,1125.090909090909,872.0909090909091,878.1818181818181,813.2727272727273,622.6363636363636,623.1818181818181,1199.4545454545455,715.9090909090909,619.2727272727273,950.7272727272727,841.9818181818182,206.63543619002007
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.7499999999999999,0.7499999999999999,0.7058823529411764,0.7499999999999999,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7499999999999999,0.7235294117647058,0.022782254977690663
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.6,0.6,0.5454545454545454,0.6,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6,0.5672727272727273,0.028167151608781225
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,extended_ttc,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.2727272727272727,0.4444444444444444,0.5454545454545454,0.5,0.5,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.9090909090909091,0.5171717171717172,0.17079371419012013
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,25.727272727272727,39.27272727272727,7.909090909090909,68.81818181818181,9.181818181818182,23.272727272727273,162.0909090909091,12.727272727272727,17.727272727272727,7.090909090909091,37.38181818181818,47.67324118099756
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.42857142857142855,0.5454545454545454,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.7058823529411764,0.5333333333333333,0.7499999999999999,0.625,0.923076923076923,0.6511318583377407,0.13445810624292068
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.375,0.6,0.5555555555555556,0.5555555555555556,0.5,0.5454545454545454,0.4444444444444444,0.6,0.5,0.8571428571428571,0.5533152958152958,0.12739971554615762
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,recall,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8166666666666667,0.1995364999563108
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.06356417261637282
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.5454545454545454,0.45454545454545453,0.6,0.6,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5454545454545454,0.5381818181818182,0.04449492083146097
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,843.0909090909091,839.6363636363636,709.4545454545455,470.90909090909093,404.8181818181818,483.3636363636364,1381.2727272727273,2580.818181818182,576.4545454545455,429.09090909090907,871.8909090909091,668.4483613218771
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.7058823529411764,0.625,0.7142857142857143,0.7142857142857143,0.7058823529411764,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.6666666666666667,0.7058823529411764,0.6916316526610644,0.02930321085232142
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.5454545454545454,0.5,0.5555555555555556,0.5555555555555556,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5555555555555556,0.5454545454545454,0.5393939393939394,0.02126816390215994
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.9666666666666667,0.07027283689263064
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.03636363636363636,0.04694525268130202
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.45454545454545453,0.5454545454545454,0.6666666666666666,0.6,0.5454545454545454,0.6,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5775757575757575,0.062466397456086106
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,701.0909090909091,1241.3636363636363,432.8181818181818,1358.090909090909,377.45454545454544,424,432.1818181818182,1148.2727272727273,513.5454545454545,432.1818181818182,706.1,388.2370278672071
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.625,0.7058823529411764,0.7692307692307693,0.7142857142857143,0.7058823529411764,0.7142857142857143,0.7499999999999999,0.7058823529411764,0.7058823529411764,0.7499999999999999,0.7146331609566903,0.039190669215805746
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.5,0.5454545454545454,0.625,0.5555555555555556,0.5454545454545454,0.5555555555555556,0.6,0.5454545454545454,0.5454545454545454,0.6,0.5617929292929292,0.036329726441886256
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,recall,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333333333334,0.052704627669472974
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.03636363636363636,0.06356417261637282
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.6,0.4,0.5,0.6363636363636364,0.5,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.5363636363636364,0.07618063690894869
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,1086.6363636363637,1051,583.2727272727273,362.6363636363636,394.27272727272725,969.3636363636364,386.27272727272725,1083.2727272727273,507.1818181818182,929.2727272727273,735.3181818181819,314.24476855441844
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.7499999999999999,0.6666666666666666,0.7058823529411764,0.625,0.6666666666666667,0.7499999999999999,0.7058823529411764,0.6822478991596639,0.055388386789890685
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.625,0.4444444444444444,0.5,0.6,0.5,0.5454545454545454,0.5,0.5555555555555556,0.6,0.5454545454545454,0.5415909090909091,0.05640334280977096
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,recall,0.8333333333333334,0.8,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.93,0.09088046687412678
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.04694525268130202
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,accuracy,0.6363636363636364,0.5454545454545454,0.6,0.5,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5454545454545454,0.5463636363636364,0.04400726211044377
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,avg_completion_tokens,423.09090909090907,324,697.5454545454545,408.09090909090907,397.72727272727275,808.5454545454545,456.3636363636364,780.3636363636364,337.54545454545456,965.6363636363636,559.8909090909091,230.4271148976905
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,f1,0.7499999999999999,0.7058823529411764,0.7142857142857143,0.6666666666666666,0.7058823529411764,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.6666666666666666,0.7058823529411764,0.6993697478991596,0.026260348583416887
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,precision,0.6,0.5454545454545454,0.5555555555555556,0.5,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5454545454545454,0.5382828282828283,0.03120051433364866
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.03636363636363636,0.04694525268130202
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,accuracy,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4,0.4,0.36363636363636365,0.45454545454545453,0.4163636363636364,0.04238093027162929
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,f1,0.5714285714285715,0.5333333333333333,0.5333333333333333,0.625,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5333333333333333,0.625,0.5707142857142857,0.033480401189269024
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,precision,0.5,0.4444444444444444,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.4444444444444444,0.5,0.48333333333333334,0.026835882863313787
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,recall,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.7,0.07027283689263068
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,accuracy,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,f1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,precision,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,recall,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,accuracy,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.7,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.6427272727272727,0.04734454529065304
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,f1,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.8,0.7499999999999999,0.7499999999999999,0.8,0.7499999999999999,0.7499999999999999,0.6666666666666667,0.7516666666666666,0.03638782865291736
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,precision,0.6,0.6,0.6,0.6666666666666666,0.6,0.6,0.6666666666666666,0.6,0.6,0.5555555555555556,0.6088888888888888,0.033456562342625805
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9833333333333334,0.052704627669472974
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,accuracy,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.038330638305071274
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,f1,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.8,0.8,0.7499999999999999,0.7499999999999999,0.7599999999999999,0.021081851067789262
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,precision,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6133333333333333,0.028109134757052255
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,avg_completion_tokens,64.0909090909091,64,64,64,64,64,64.18181818181819,64,68.9090909090909,64.18181818181819,64.53636363636363,1.5382780493813348
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,avg_completion_tokens,65,64.18181818181819,64.18181818181819,64.72727272727273,65.27272727272727,64.45454545454545,64.18181818181819,64.0909090909091,64,65.0909090909091,64.51818181818182,0.4675905848117448
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,accuracy,0.6,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.7,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.6118181818181818,0.051790706875277884
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,avg_completion_tokens,64,64.18181818181819,64,64.0909090909091,64,64.54545454545455,64,64,64.0909090909091,64,64.0909090909091,0.17141982574219403
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,f1,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7058823529411764,0.8,0.7499999999999999,0.7058823529411764,0.7499999999999999,0.7058823529411764,0.7499999999999999,0.7417647058823529,0.029175521806205296
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,precision,0.6,0.6,0.6,0.5454545454545454,0.6666666666666666,0.6,0.5454545454545454,0.6,0.5454545454545454,0.6,0.5903030303030303,0.037162932646680955
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,avg_completion_tokens,64,64,64,64,64,64,64,64,64,64,64,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,empty_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,f1,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.7058823529411764,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,precision,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,unparseable_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
