task,batch,config,model,prompt_version,run,n_items,n_scored,tp,fp,fn,tn,accuracy,precision,recall,f1,unparseable_rate,empty_rate,avg_completion_tokens
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,969.3636363636364
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,7,11,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.0,0.0,386.27272727272725
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,8,11,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.0,0.0,1083.2727272727273
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,9,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,507.1818181818182
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v4,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,929.2727272727273
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,1,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,423.09090909090907
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,324
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,3,11,10,5,4,0,1,0.6,0.5555555555555556,1.0,0.7142857142857143,0.09090909090909091,0.0,697.5454545454545
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,4,11,10,5,5,0,0,0.5,0.5,1.0,0.6666666666666666,0.09090909090909091,0.0,408.09090909090907
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,397.72727272727275
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,808.5454545454545
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,7,11,10,5,5,0,0,0.5,0.5,1.0,0.6666666666666666,0.09090909090909091,0.0,456.3636363636364
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,780.3636363636364
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,9,11,10,5,5,0,0,0.5,0.5,1.0,0.6666666666666666,0.09090909090909091,0.0,337.54545454545456
GLP,Batch2,extended_ttc,meta-llama/Llama-3.1-8B-Instruct,v5,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,965.6363636363636
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,1,11,11,4,4,2,1,0.45454545454545453,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,2,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,3,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,4,11,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,5,11,11,4,4,2,1,0.45454545454545453,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,6,11,11,4,4,2,1,0.45454545454545453,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,7,11,10,4,4,2,0,0.4,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,8,11,10,4,4,2,0,0.4,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,9,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v1,10,11,11,5,5,1,0,0.45454545454545453,0.5,0.8333333333333334,0.625,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,1,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,2,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,3,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,4,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,5,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,6,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,7,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,8,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,9,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v2,10,11,11,5,3,1,2,0.6363636363636364,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,1,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,2,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,3,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,4,11,11,6,3,0,2,0.7272727272727273,0.6666666666666666,1.0,0.8,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,5,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,6,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,7,11,10,6,3,0,1,0.7,0.6666666666666666,1.0,0.8,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,8,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,9,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v3,10,11,11,5,4,1,1,0.5454545454545454,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v4,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,1,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,2,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,3,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,4,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,5,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,6,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,7,11,11,6,3,0,2,0.7272727272727273,0.6666666666666666,1.0,0.8,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,8,11,11,6,3,0,2,0.7272727272727273,0.6666666666666666,1.0,0.8,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,9,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,Qwen/Qwen3-VL-8B-Instruct,v5,10,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.0909090909091
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,68.9090909090909
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v1,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,65
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.72727272727273
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,65.27272727272727
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.45454545454545
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.0909090909091
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v2,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,65.0909090909091
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,1,11,10,6,4,0,0,0.6,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,2,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,3,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.0909090909091
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,5,11,10,6,3,0,1,0.7,0.6666666666666666,1.0,0.8,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,6,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64.54545454545455
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,8,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.0909090909091
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v3,10,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v4,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,1,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64.18181818181819
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,9,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,64
GLP,Batch2,parallel_sampling,meta-llama/Llama-3.1-8B-Instruct,v5,10,11,11,6,4,0,1,0.6363636363636364,0.6,1.0,0.7499999999999999,0.0,0.0,64
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,1,11,10,3,5,2,0,0.3,0.375,0.6,0.4615384615384615,0.0,0.0,51
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,2,11,10,3,5,2,0,0.3,0.375,0.6,0.4615384615384615,0.0,0.0,51.90909090909091
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,3,11,10,4,5,1,0,0.4,0.4444444444444444,0.8,0.5714285714285714,0.0,0.0,53.27272727272727
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,4,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,53.27272727272727
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,5,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,51.45454545454545
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,6,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,51.90909090909091
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,7,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,52.18181818181818
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,8,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,51.45454545454545
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,9,11,10,3,5,2,0,0.3,0.375,0.6,0.4615384615384615,0.0,0.0,51
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v1,10,11,11,4,5,2,0,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.0,0.0,51.90909090909091
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,6442
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,6550.090909090909
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,6400.909090909091
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,6663.818181818182
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,6557.181818181818
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.07954545454545454,0.0,6659.909090909091
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,7,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.056818181818181816,0.0,6281.272727272727
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,8,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.06818181818181818,0.0,6537.181818181818
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,9,11,10,6,4,0,0,0.6,0.6,1.0,0.7499999999999999,0.045454545454545456,0.0,6455.363636363636
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v2,10,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.045454545454545456,0.0,6596.181818181818
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,1,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,4884.818181818182
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,2,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.011363636363636364,0.0,4891.181818181818
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,3,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.022727272727272728,0.0,4866.363636363636
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,4,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,4756.454545454545
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,5,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,4966.818181818182
GLP,Batch2,self_consistency_cot,Qwen/Qwen3-VL-8B-Instruct,v3,6,11,11,6,5,0,0,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,0.0,0.0,4729.090909090909
